date_time,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya
2013-12-05,55.3,56.35,52.85,66.6,56.6,70.4,42.85,45.85,76.45,74.0,88.3,66.7,86.1,62.9,70.8,73.25,81.5,78.65,85.4,95.2,80.7,86.7,63.0,89.85,84.95,85.05,67.4,85.65,91.45,85.35,83.0,79.85,52.75,100.0,100.0
2013-12-06,42.666666666666664,61.22222222222222,68.05555555555556,49.44444444444444,63.94444444444444,68.16666666666667,47.888888888888886,39.666666666666664,75.11111111111111,74.0,76.33333333333333,88.22222222222223,85.94444444444444,46.611111111111114,72.61111111111111,67.27777777777777,69.88888888888889,82.88888888888889,84.11111111111111,85.77777777777777,68.61111111111111,86.0,63.0,84.72222222222223,96.66666666666667,66.55555555555556,68.66666666666667,85.0,79.5,85.88888888888889,83.0,81.44444444444444,50.166666666666664,100.0,100.0
2013-12-07,37.89473684210526,45.05263157894737,72.57894736842105,40.94736842105263,79.3157894736842,74.6842105263158,48.526315789473685,50.1578947368421,79.78947368421052,74.0,72.36842105263158,86.10526315789474,83.21052631578948,53.78947368421053,72.57894736842105,64.78947368421052,67.47368421052632,85.78947368421052,71.78947368421052,90.21052631578948,71.78947368421052,86.73684210526316,64.57894736842105,88.26315789473684,91.10526315789474,58.1578947368421,66.21052631578948,69.21052631578948,62.0,78.47368421052632,83.0,71.52631578947368,43.05263157894737,100.0,100.0
2013-12-08,54.42857142857143,61.476190476190474,70.80952380952381,51.23809523809524,74.76190476190476,77.57142857142857,28.476190476190474,50.04761904761905,76.04761904761905,74.0,73.71428571428571,91.85714285714286,82.19047619047619,63.38095238095238,73.61904761904762,80.61904761904762,76.57142857142857,88.80952380952381,78.47619047619048,95.80952380952381,73.76190476190476,86.0,63.0,81.0,91.95238095238095,66.9047619047619,68.23809523809524,59.857142857142854,67.42857142857143,70.14285714285714,83.0,70.61904761904762,47.80952380952381,100.0,100.0
2013-12-09,82.0,70.9090909090909,39.45454545454545,65.18181818181819,48.90909090909091,42.81818181818182,22.818181818181817,28.90909090909091,56.27272727272727,72.54545454545455,86.27272727272727,86.36363636363636,88.0909090909091,64.63636363636364,66.0909090909091,72.18181818181819,79.18181818181819,81.81818181818181,77.18181818181819,96.54545454545455,74.36363636363636,86.0,63.0,78.9090909090909,93.54545454545455,79.27272727272727,83.63636363636364,90.0909090909091,85.36363636363636,86.9090909090909,83.0,60.27272727272727,56.81818181818182,100.0,100.0
2013-12-10,92.72727272727273,76.04545454545455,61.54545454545455,73.13636363636364,30.363636363636363,26.136363636363637,31.454545454545453,28.681818181818183,46.81818181818182,74.0,75.13636363636364,74.5,75.72727272727273,54.31818181818182,69.4090909090909,70.54545454545455,72.77272727272727,70.72727272727273,71.77272727272727,89.13636363636364,71.86363636363636,86.0,63.0,83.68181818181819,83.81818181818181,65.9090909090909,74.0909090909091,81.22727272727273,71.4090909090909,90.86363636363636,83.0,68.0,53.59090909090909,100.0,100.0
2013-12-11,90.66666666666667,84.08333333333333,60.75,78.33333333333333,32.791666666666664,43.5,34.291666666666664,29.625,39.708333333333336,69.125,65.875,77.41666666666667,73.20833333333333,59.0,68.08333333333333,74.54166666666667,82.125,70.0,74.875,80.20833333333333,75.20833333333333,85.70833333333333,56.5,87.375,74.04166666666667,65.125,64.70833333333333,62.958333333333336,76.625,64.79166666666667,83.0,77.33333333333333,61.041666666666664,95.45833333333333,95.66666666666667
2013-12-12,90.75,79.75,60.291666666666664,87.125,35.125,46.375,42.708333333333336,27.916666666666668,50.125,71.20833333333333,64.0,69.16666666666667,70.0,66.20833333333333,70.29166666666667,62.541666666666664,89.20833333333333,47.208333333333336,54.833333333333336,53.25,71.70833333333333,68.20833333333333,59.833333333333336,80.54166666666667,69.95833333333333,80.79166666666667,58.833333333333336,67.41666666666667,68.125,69.125,83.0,79.20833333333333,60.541666666666664,93.25,93.875
2013-12-13,95.16666666666667,91.08333333333333,70.33333333333333,86.08333333333333,66.41666666666667,50.125,50.375,44.0,53.75,70.125,72.45833333333333,68.125,81.29166666666667,71.04166666666667,74.91666666666667,69.20833333333333,81.75,43.0,55.375,43.583333333333336,78.16666666666667,78.83333333333333,60.958333333333336,89.04166666666667,51.541666666666664,78.58333333333333,49.291666666666664,58.666666666666664,59.333333333333336,61.333333333333336,83.0,84.75,70.95833333333333,100.0,100.0
2013-12-14,96.04166666666667,94.20833333333333,62.625,87.25,58.458333333333336,71.875,31.041666666666668,49.333333333333336,41.0,69.75,81.125,81.45833333333333,91.75,83.375,78.29166666666667,75.58333333333333,86.58333333333333,72.125,74.41666666666667,73.875,85.25,88.375,81.125,78.08333333333333,71.08333333333333,83.0,77.58333333333333,77.58333333333333,63.958333333333336,75.0,83.0,93.79166666666667,55.875,100.0,100.0
2013-12-15,91.16666666666667,91.33333333333333,58.625,88.08333333333333,37.791666666666664,34.375,35.458333333333336,27.333333333333332,45.333333333333336,50.125,58.375,64.58333333333333,70.04166666666667,77.25,69.0,78.20833333333333,82.5,59.125,78.875,81.16666666666667,87.25,87.875,80.41666666666667,96.33333333333333,83.45833333333333,82.25,78.125,87.54166666666667,82.79166666666667,89.54166666666667,83.0,70.91666666666667,62.916666666666664,100.0,100.0
2013-12-16,96.70833333333333,95.75,50.625,87.625,30.708333333333332,48.916666666666664,41.416666666666664,32.0,47.625,39.916666666666664,63.708333333333336,55.0,76.54166666666667,64.83333333333333,67.625,85.375,81.04166666666667,48.916666666666664,77.16666666666667,64.04166666666667,78.0,83.79166666666667,76.0,85.125,74.625,77.83333333333333,56.916666666666664,72.20833333333333,81.75,67.95833333333333,83.0,68.79166666666667,67.20833333333333,91.41666666666667,92.79166666666667
2013-12-17,91.0,92.08695652173913,59.47826086956522,78.8695652173913,30.73913043478261,54.0,46.43478260869565,34.26086956521739,46.73913043478261,36.52173913043478,56.43478260869565,55.52173913043478,70.0,67.17391304347827,72.30434782608695,73.34782608695652,88.21739130434783,45.04347826086956,64.26086956521739,61.47826086956522,86.43478260869566,85.17391304347827,65.1304347826087,81.0,67.17391304347827,85.30434782608695,69.8695652173913,78.34782608695652,80.08695652173913,69.6086956521739,83.0,65.91304347826087,58.43478260869565,57.26086956521739,59.52173913043478
2013-12-18,90.08333333333333,94.125,59.875,78.75,35.041666666666664,54.875,48.458333333333336,30.083333333333332,49.625,28.125,68.58333333333333,63.625,79.45833333333333,62.5,71.45833333333333,63.666666666666664,86.95833333333333,49.25,61.416666666666664,60.958333333333336,84.70833333333333,81.16666666666667,45.875,79.0,62.0,84.33333333333333,68.08333333333333,78.83333333333333,84.25,76.95833333333333,83.0,68.625,73.79166666666667,61.625,60.791666666666664
2013-12-19,82.54166666666667,87.29166666666667,60.625,74.83333333333333,42.458333333333336,55.708333333333336,40.75,28.791666666666668,46.041666666666664,55.625,73.125,71.33333333333333,79.91666666666667,67.75,68.70833333333333,65.91666666666667,87.75,43.0,61.083333333333336,58.375,76.08333333333333,83.66666666666667,55.166666666666664,88.25,62.0,82.83333333333333,66.20833333333333,79.16666666666667,87.16666666666667,67.54166666666667,83.0,74.125,57.833333333333336,71.33333333333333,69.58333333333333
2013-12-20,86.7,89.95,51.5,75.85,49.15,54.0,53.45,48.15,50.9,81.45,83.8,77.6,88.35,73.55,69.35,71.55,89.45,43.0,60.45,62.55,88.85,87.55,68.65,80.6,62.0,90.3,64.45,78.65,86.65,69.75,82.95,59.65,59.15,64.7,61.9
2013-12-21,91.56521739130434,90.65217391304348,64.56521739130434,81.26086956521739,51.21739130434783,54.04347826086956,35.0,47.869565217391305,64.04347826086956,75.73913043478261,80.8695652173913,86.26086956521739,84.34782608695652,79.69565217391305,69.04347826086956,87.95652173913044,90.0,44.69565217391305,60.78260869565217,68.95652173913044,92.82608695652173,84.0,81.78260869565217,82.34782608695652,62.0,92.6086956521739,74.26086956521739,79.52173913043478,89.21739130434783,73.47826086956522,83.0,62.17391304347826,59.47826086956522,67.56521739130434,64.56521739130434
2013-12-22,91.2,88.15,57.35,80.0,60.7,54.45,49.35,47.05,61.25,75.9,63.75,82.5,86.75,81.9,72.25,74.8,89.5,48.3,62.0,72.15,90.15,82.7,85.6,80.7,65.05,91.85,76.0,81.05,88.9,89.4,83.0,61.55,55.25,71.9,73.85
2013-12-23,91.0,90.95652173913044,61.34782608695652,77.17391304347827,41.78260869565217,55.65217391304348,52.69565217391305,37.47826086956522,52.43478260869565,63.43478260869565,59.130434782608695,71.3913043478261,68.8695652173913,76.43478260869566,71.04347826086956,77.26086956521739,88.78260869565217,43.95652173913044,61.43478260869565,66.30434782608695,83.78260869565217,84.6086956521739,94.1304347826087,86.73913043478261,62.0,87.52173913043478,81.04347826086956,83.78260869565217,90.52173913043478,93.17391304347827,83.0,48.82608695652174,48.78260869565217,52.391304347826086,56.69565217391305
2013-12-24,89.83333333333333,90.79166666666667,58.333333333333336,78.5,36.416666666666664,53.083333333333336,53.041666666666664,34.458333333333336,53.666666666666664,51.541666666666664,64.83333333333333,69.5,70.0,71.54166666666667,71.41666666666667,62.541666666666664,87.83333333333333,44.083333333333336,61.25,63.583333333333336,72.29166666666667,82.45833333333333,68.5,82.45833333333333,62.0,84.5,65.375,76.0,85.125,74.54166666666667,83.0,36.708333333333336,32.458333333333336,42.833333333333336,37.166666666666664
2013-12-25,91.375,92.5,61.041666666666664,76.875,27.958333333333332,51.583333333333336,49.75,36.833333333333336,49.166666666666664,48.041666666666664,76.75,65.625,76.91666666666667,73.75,72.79166666666667,69.16666666666667,87.625,47.291666666666664,59.0,61.791666666666664,80.70833333333333,84.125,52.666666666666664,87.54166666666667,64.29166666666667,83.58333333333333,58.708333333333336,78.625,79.375,51.875,83.0,32.291666666666664,31.958333333333332,36.708333333333336,35.208333333333336
2013-12-26,91.34782608695652,87.95652173913044,63.47826086956522,77.8695652173913,24.782608695652176,51.78260869565217,35.73913043478261,28.91304347826087,54.08695652173913,39.65217391304348,72.82608695652173,71.78260869565217,74.95652173913044,67.21739130434783,74.95652173913044,73.91304347826087,89.30434782608695,47.130434782608695,61.608695652173914,62.95652173913044,80.65217391304348,86.0,60.869565217391305,90.56521739130434,65.8695652173913,87.78260869565217,68.43478260869566,77.91304347826087,85.17391304347827,70.69565217391305,83.0,52.82608695652174,41.608695652173914,42.95652173913044,46.56521739130435
2013-12-27,90.375,87.375,60.875,78.70833333333333,20.208333333333332,53.5,34.25,34.625,44.583333333333336,43.916666666666664,88.875,73.5,66.79166666666667,64.41666666666667,75.08333333333333,61.541666666666664,89.0,54.5,63.916666666666664,62.583333333333336,82.95833333333333,86.375,67.25,90.54166666666667,62.416666666666664,82.79166666666667,66.04166666666667,78.29166666666667,86.91666666666667,73.5,83.0,57.75,47.291666666666664,47.583333333333336,47.375
2013-12-28,93.26086956521739,86.26086956521739,61.73913043478261,81.52173913043478,28.869565217391305,54.0,38.130434782608695,35.869565217391305,50.08695652173913,49.869565217391305,77.82608695652173,70.6086956521739,61.69565217391305,64.43478260869566,78.43478260869566,60.21739130434783,89.0,43.56521739130435,63.04347826086956,65.3913043478261,78.91304347826087,87.3913043478261,70.95652173913044,89.26086956521739,62.0,84.56521739130434,64.78260869565217,79.17391304347827,86.47826086956522,65.65217391304348,82.8695652173913,51.43478260869565,52.82608695652174,55.391304347826086,53.34782608695652
2013-12-29,93.30434782608695,87.0,57.95652173913044,83.43478260869566,52.30434782608695,54.0,36.21739130434783,30.652173913043477,43.21739130434783,70.73913043478261,81.69565217391305,67.26086956521739,67.82608695652173,65.52173913043478,67.78260869565217,66.65217391304348,88.82608695652173,47.34782608695652,62.17391304347826,69.34782608695652,76.34782608695652,87.78260869565217,83.04347826086956,89.47826086956522,62.0,80.43478260869566,72.3913043478261,73.30434782608695,89.21739130434783,71.56521739130434,83.0,61.43478260869565,43.52173913043478,70.26086956521739,70.3913043478261
2013-12-30,94.41666666666667,88.33333333333333,56.5,82.58333333333333,21.5,55.083333333333336,31.333333333333332,34.875,42.291666666666664,45.5,53.625,60.583333333333336,70.41666666666667,46.0,72.75,61.666666666666664,87.08333333333333,47.916666666666664,64.79166666666667,69.16666666666667,67.08333333333333,83.79166666666667,77.41666666666667,89.04166666666667,67.66666666666667,68.875,66.66666666666667,78.75,81.0,76.70833333333333,83.0,68.79166666666667,65.20833333333333,83.875,85.95833333333333
2013-12-31,95.91304347826087,90.95652173913044,56.73913043478261,81.69565217391305,34.65217391304348,50.21739130434783,36.78260869565217,34.91304347826087,43.34782608695652,46.43478260869565,60.52173913043478,57.17391304347826,68.95652173913044,60.95652173913044,76.04347826086956,60.0,88.52173913043478,47.91304347826087,61.82608695652174,66.30434782608695,74.47826086956522,82.95652173913044,69.0,89.95652173913044,75.26086956521739,84.26086956521739,64.26086956521739,78.6086956521739,82.43478260869566,50.78260869565217,83.0,83.78260869565217,78.52173913043478,81.30434782608695,80.69565217391305
2014-01-01,90.78260869565217,89.65217391304348,57.869565217391305,78.47826086956522,37.08695652173913,52.869565217391305,37.95652173913044,34.30434782608695,43.56521739130435,59.608695652173914,70.04347826086956,56.69565217391305,74.34782608695652,66.34782608695652,68.1304347826087,62.08695652173913,88.3913043478261,43.69565217391305,60.869565217391305,64.26086956521739,80.8695652173913,86.26086956521739,76.21739130434783,86.52173913043478,62.0,90.6086956521739,62.130434782608695,76.95652173913044,78.26086956521739,52.0,83.0,75.56521739130434,71.56521739130434,81.3913043478261,83.26086956521739
2014-01-02,92.5,90.08333333333333,58.041666666666664,76.04166666666667,31.291666666666668,58.458333333333336,42.416666666666664,29.5,47.083333333333336,66.5,62.625,55.458333333333336,70.04166666666667,67.66666666666667,65.95833333333333,71.875,89.0,45.208333333333336,60.166666666666664,67.20833333333333,81.45833333333333,89.0,83.04166666666667,82.16666666666667,62.0,93.29166666666667,75.0,80.54166666666667,86.16666666666667,77.41666666666667,83.0,71.91666666666667,67.375,74.41666666666667,74.83333333333333
2014-01-03,88.65217391304348,87.6086956521739,59.82608695652174,77.17391304347827,31.608695652173914,53.95652173913044,41.0,30.782608695652176,43.869565217391305,51.91304347826087,57.91304347826087,57.391304347826086,62.47826086956522,67.26086956521739,71.34782608695652,72.26086956521739,89.0,45.95652173913044,62.608695652173914,62.78260869565217,74.1304347826087,83.21739130434783,56.30434782608695,80.8695652173913,62.0,88.82608695652173,75.52173913043478,78.30434782608695,77.56521739130434,80.43478260869566,83.0,76.08695652173913,68.78260869565217,62.47826086956522,60.52173913043478
2014-01-04,89.35,87.05,56.75,77.85,56.65,55.35,45.95,34.95,41.15,70.05,75.5,62.05,73.4,64.6,70.1,60.45,86.05,43.0,59.5,59.9,69.25,85.65,68.75,88.4,62.05,94.5,66.4,73.7,83.7,64.0,83.0,60.0,64.2,63.85,63.6
2014-01-05,88.91304347826087,88.04347826086956,59.26086956521739,77.6086956521739,54.608695652173914,54.56521739130435,32.04347826086956,33.43478260869565,33.26086956521739,78.08695652173913,68.21739130434783,61.82608695652174,76.47826086956522,70.08695652173913,65.82608695652173,75.34782608695652,89.47826086956522,43.0,68.34782608695652,68.21739130434783,85.6086956521739,85.21739130434783,83.0,85.78260869565217,63.78260869565217,98.0,80.34782608695652,79.30434782608695,84.43478260869566,69.21739130434783,83.0,57.130434782608695,58.73913043478261,67.34782608695652,70.34782608695652
2014-01-06,89.61111111111111,52.44444444444444,60.666666666666664,79.77777777777777,24.38888888888889,54.77777777777778,26.555555555555557,29.38888888888889,30.11111111111111,66.11111111111111,52.5,51.111111111111114,48.166666666666664,63.72222222222222,64.22222222222223,70.11111111111111,89.0,45.333333333333336,59.888888888888886,66.0,83.05555555555556,86.22222222222223,75.33333333333333,93.11111111111111,66.27777777777777,98.0,75.22222222222223,83.27777777777777,85.55555555555556,90.33333333333333,83.0,67.0,59.833333333333336,73.38888888888889,74.11111111111111
2014-01-07,89.29166666666667,79.33333333333333,60.125,76.875,32.041666666666664,53.5,28.458333333333332,29.083333333333332,35.0,53.25,50.625,47.25,50.958333333333336,63.083333333333336,67.41666666666667,60.25,88.0,43.416666666666664,59.833333333333336,43.333333333333336,74.45833333333333,84.54166666666667,47.541666666666664,80.16666666666667,64.0,88.16666666666667,57.916666666666664,59.416666666666664,76.29166666666667,49.75,83.0,56.5,62.625,62.375,62.125
2014-01-08,98.375,92.45833333333333,67.20833333333333,84.79166666666667,43.25,57.666666666666664,36.125,22.166666666666668,36.083333333333336,62.833333333333336,59.958333333333336,63.125,74.375,64.125,73.20833333333333,66.54166666666667,86.04166666666667,44.333333333333336,63.666666666666664,60.875,74.91666666666667,81.29166666666667,54.625,90.625,72.25,87.04166666666667,59.708333333333336,60.833333333333336,70.5,51.75,83.0,33.583333333333336,57.5,42.125,39.0
2014-01-09,90.23809523809524,90.71428571428571,67.71428571428571,78.04761904761905,68.0952380952381,54.0,38.523809523809526,34.61904761904762,43.333333333333336,55.142857142857146,90.14285714285714,78.19047619047619,80.52380952380952,71.71428571428571,73.66666666666667,80.28571428571429,87.95238095238095,45.666666666666664,63.04761904761905,54.95238095238095,81.14285714285714,86.42857142857143,58.285714285714285,95.42857142857143,69.61904761904762,92.57142857142857,62.38095238095238,70.04761904761905,77.42857142857143,53.57142857142857,83.19047619047619,52.80952380952381,67.0,59.57142857142857,58.38095238095238
2014-01-10,90.34782608695652,87.0,70.47826086956522,78.82608695652173,64.69565217391305,55.391304347826086,39.47826086956522,32.08695652173913,35.69565217391305,45.04347826086956,87.26086956521739,75.0,80.52173913043478,83.82608695652173,77.0,87.21739130434783,89.6086956521739,46.04347826086956,75.52173913043478,67.3913043478261,85.65217391304348,87.43478260869566,78.17391304347827,93.78260869565217,66.91304347826087,97.95652173913044,74.3913043478261,78.8695652173913,82.65217391304348,75.52173913043478,83.0,76.47826086956522,80.56521739130434,69.34782608695652,70.47826086956522
2014-01-11,91.83333333333333,76.0,71.72222222222223,82.66666666666667,62.0,52.388888888888886,49.27777777777778,34.27777777777778,35.833333333333336,44.888888888888886,70.72222222222223,60.166666666666664,73.88888888888889,80.55555555555556,82.11111111111111,84.72222222222223,88.66666666666667,44.44444444444444,65.0,78.88888888888889,85.5,86.55555555555556,94.5,92.61111111111111,69.77777777777777,94.94444444444444,85.05555555555556,84.5,89.55555555555556,90.0,83.0,72.61111111111111,69.61111111111111,75.94444444444444,75.33333333333333
2014-01-12,83.52941176470588,88.23529411764706,61.76470588235294,78.58823529411765,68.52941176470588,55.411764705882355,34.588235294117645,32.8235294117647,38.470588235294116,37.76470588235294,67.0,54.94117647058823,66.52941176470588,58.76470588235294,71.52941176470588,62.588235294117645,89.0,48.64705882352941,62.23529411764706,63.0,76.3529411764706,82.05882352941177,62.88235294117647,87.41176470588235,66.94117647058823,83.0,66.94117647058823,76.05882352941177,84.0,69.17647058823529,83.0,68.6470588235294,59.35294117647059,89.76470588235294,92.11764705882354
2014-01-13,88.91666666666667,86.25,58.791666666666664,79.75,38.666666666666664,57.5,26.625,31.375,32.416666666666664,35.875,62.583333333333336,56.541666666666664,74.125,64.29166666666667,74.375,56.958333333333336,89.0,43.0,59.0,61.041666666666664,79.25,84.66666666666667,66.25,87.08333333333333,64.33333333333333,81.33333333333333,72.20833333333333,78.29166666666667,81.20833333333333,60.208333333333336,83.0,72.41666666666667,62.208333333333336,82.875,84.5
2014-01-14,86.0,84.57894736842105,49.473684210526315,81.78947368421052,28.842105263157894,43.21052631578947,26.42105263157895,27.473684210526315,37.89473684210526,55.26315789473684,58.78947368421053,48.36842105263158,63.73684210526316,72.89473684210526,82.84210526315789,75.36842105263158,88.3157894736842,50.421052631578945,70.42105263157895,79.26315789473684,77.57894736842105,88.78947368421052,83.73684210526316,96.78947368421052,76.36842105263158,90.73684210526316,75.78947368421052,85.05263157894737,90.36842105263158,88.42105263157895,83.0,74.89473684210526,58.68421052631579,88.73684210526316,92.26315789473684
2014-01-15,93.78260869565217,94.52173913043478,53.65217391304348,82.26086956521739,16.043478260869566,45.73913043478261,29.391304347826086,31.565217391304348,37.82608695652174,57.21739130434783,36.69565217391305,51.78260869565217,56.21739130434783,56.26086956521739,72.1304347826087,56.91304347826087,85.04347826086956,47.91304347826087,62.130434782608695,60.47826086956522,71.17391304347827,86.69565217391305,70.43478260869566,93.34782608695652,71.82608695652173,80.3913043478261,71.65217391304348,83.73913043478261,84.47826086956522,84.56521739130434,82.95652173913044,76.52173913043478,62.73913043478261,78.52173913043478,77.17391304347827
2014-01-16,84.5,93.41666666666667,50.5,84.41666666666667,17.666666666666668,51.416666666666664,23.916666666666668,31.0,29.333333333333332,36.75,49.25,50.416666666666664,54.333333333333336,42.333333333333336,70.5,62.5,89.83333333333333,49.083333333333336,60.666666666666664,60.25,78.91666666666667,79.83333333333333,63.416666666666664,92.75,66.33333333333333,75.25,69.41666666666667,80.41666666666667,75.58333333333333,83.58333333333333,83.0,57.416666666666664,62.666666666666664,65.33333333333333,73.66666666666667
2014-01-17,86.0,74.5,55.0,76.55555555555556,26.38888888888889,54.0,18.666666666666668,22.0,25.833333333333332,74.0,60.0,59.0,72.22222222222223,63.166666666666664,68.0,58.0,89.0,43.0,59.0,63.0,75.27777777777777,86.0,62.111111111111114,99.0,62.0,88.27777777777777,65.0,80.0,86.66666666666667,73.0,83.0,99.22222222222223,89.0,100.0,100.0
2014-01-18,86.0,74.75,54.125,75.95833333333333,26.708333333333332,52.208333333333336,18.625,21.541666666666668,25.791666666666668,71.79166666666667,58.625,57.333333333333336,70.79166666666667,62.25,67.66666666666667,58.125,88.29166666666667,42.958333333333336,59.5,61.833333333333336,74.91666666666667,84.83333333333333,62.541666666666664,96.58333333333333,63.208333333333336,88.16666666666667,65.125,80.0,87.0,72.625,83.0,100.0,89.0,100.0,100.0
2014-01-19,85.5,79.125,54.875,78.70833333333333,25.791666666666668,55.041666666666664,23.625,26.625,32.666666666666664,55.5,55.458333333333336,56.25,65.58333333333333,52.416666666666664,71.41666666666667,59.75,88.58333333333333,44.375,60.166666666666664,60.25,76.79166666666667,84.75,57.666666666666664,91.16666666666667,69.54166666666667,85.66666666666667,63.666666666666664,72.58333333333333,85.41666666666667,76.95833333333333,83.0,85.125,74.0,90.375,89.125
2014-01-20,86.45,82.15,61.35,80.0,35.85,55.55,26.05,36.5,33.85,57.3,57.85,52.2,69.55,44.4,68.9,52.35,87.95,43.35,62.55,62.8,75.0,81.95,49.95,77.75,65.9,82.8,65.55,72.25,74.45,65.5,83.0,75.85,62.0,83.55,85.25
2014-01-21,93.85,73.05,56.55,80.85,31.25,54.0,33.3,32.2,34.65,53.6,38.3,41.75,58.15,60.05,63.2,71.25,88.2,44.5,60.8,57.35,72.45,84.75,59.95,89.55,65.95,78.25,66.35,74.25,69.75,53.85,83.0,68.3,50.9,68.9,71.35
2014-01-22,86.52173913043478,75.04347826086956,57.130434782608695,77.04347826086956,37.65217391304348,54.0,27.608695652173914,29.17391304347826,37.65217391304348,35.869565217391305,51.91304347826087,48.69565217391305,56.0,54.04347826086956,64.8695652173913,65.04347826086956,88.52173913043478,42.608695652173914,67.65217391304348,53.69565217391305,72.21739130434783,84.17391304347827,50.04347826086956,85.52173913043478,63.17391304347826,75.95652173913044,66.6086956521739,77.08695652173913,73.52173913043478,64.78260869565217,83.0,75.56521739130434,52.47826086956522,70.95652173913044,70.95652173913044
2014-01-23,92.20833333333333,74.70833333333333,62.416666666666664,79.45833333333333,61.958333333333336,54.0,29.208333333333332,28.0,44.25,73.25,70.95833333333333,45.875,78.04166666666667,62.5,64.70833333333333,58.708333333333336,89.0,43.791666666666664,61.208333333333336,57.291666666666664,78.54166666666667,83.58333333333333,55.958333333333336,80.20833333333333,62.666666666666664,76.16666666666667,60.625,67.83333333333333,68.79166666666667,52.291666666666664,83.0,75.45833333333333,59.166666666666664,82.625,83.95833333333333
2014-01-24,92.1304347826087,63.30434782608695,60.82608695652174,78.73913043478261,52.52173913043478,54.56521739130435,29.608695652173914,24.82608695652174,55.08695652173913,49.26086956521739,79.65217391304348,40.65217391304348,80.43478260869566,46.47826086956522,70.26086956521739,53.26086956521739,87.6086956521739,43.17391304347826,59.608695652173914,54.608695652173914,75.17391304347827,78.34782608695652,41.73913043478261,76.3913043478261,61.47826086956522,70.3913043478261,61.43478260869565,71.56521739130434,72.73913043478261,57.95652173913044,83.0,74.56521739130434,67.43478260869566,79.73913043478261,81.52173913043478
2014-01-25,89.125,64.45833333333333,54.375,79.29166666666667,53.541666666666664,55.458333333333336,26.333333333333332,27.833333333333332,43.833333333333336,37.75,67.08333333333333,49.375,68.83333333333333,49.916666666666664,64.25,46.875,89.0,42.833333333333336,63.333333333333336,61.416666666666664,77.58333333333333,84.95833333333333,42.875,85.95833333333333,62.833333333333336,80.0,64.79166666666667,74.125,80.83333333333333,62.0,83.0,67.41666666666667,52.5,66.0,65.625
2014-01-26,89.125,67.5,58.75,76.4375,58.125,59.3125,28.125,33.25,31.3125,39.125,71.0625,54.625,70.875,50.8125,69.125,41.0625,85.875,43.4375,64.375,59.25,73.625,81.8125,60.875,85.75,63.25,73.3125,68.4375,76.4375,66.625,62.0,82.875,49.5625,56.125,59.9375,60.0
2014-01-27,99.3,64.9,74.6,88.8,67.8,67.7,18.5,24.0,28.1,75.6,44.5,34.8,73.4,29.7,59.3,42.3,60.2,33.7,61.6,46.5,66.9,63.5,42.5,72.6,51.2,69.1,52.6,52.5,72.5,64.1,77.0,69.2,96.1,100.0,100.0
2014-01-28,93.14285714285714,64.85714285714286,76.85714285714286,81.85714285714286,83.0,84.42857142857143,22.285714285714285,49.142857142857146,39.0,85.42857142857143,49.57142857142857,31.571428571428573,51.857142857142854,53.714285714285715,73.85714285714286,57.0,66.85714285714286,47.142857142857146,63.714285714285715,41.42857142857143,73.85714285714286,89.14285714285714,29.714285714285715,86.0,67.0,71.71428571428571,34.857142857142854,44.42857142857143,61.42857142857143,34.714285714285715,73.14285714285714,68.85714285714286,100.0,100.0,100.0
2014-01-29,95.9,86.2,84.8,88.3,76.6,75.2,27.9,35.5,22.9,41.0,39.2,39.8,47.3,39.7,63.5,47.7,57.7,43.3,56.2,51.9,59.2,85.7,66.2,90.6,48.6,69.9,44.4,45.4,64.8,67.0,77.9,66.3,94.5,99.6,99.6
2014-01-30,89.0,81.0,87.33333333333333,81.0,80.33333333333333,78.66666666666667,35.333333333333336,37.666666666666664,28.333333333333332,42.0,67.33333333333333,45.0,67.0,33.333333333333336,75.66666666666667,45.0,54.666666666666664,48.666666666666664,48.666666666666664,66.66666666666667,58.666666666666664,82.33333333333333,54.333333333333336,92.0,44.666666666666664,67.66666666666667,45.666666666666664,46.333333333333336,65.0,62.333333333333336,68.33333333333333,63.333333333333336,91.33333333333333,100.0,100.0
2014-02-03,37.0,93.0,71.0,41.0,47.0,67.0,25.0,33.0,41.0,49.0,75.0,64.0,75.0,42.0,66.0,49.0,48.0,86.0,58.0,81.0,49.0,51.0,56.0,69.0,63.0,58.0,86.0,100.0,57.0,92.0,83.0,54.0,100.0,100.0,100.0
2014-02-04,50.142857142857146,87.71428571428571,73.57142857142857,59.285714285714285,64.71428571428571,80.85714285714286,32.714285714285715,45.0,72.42857142857143,79.57142857142857,87.85714285714286,89.57142857142857,89.85714285714286,69.0,79.85714285714286,73.28571428571429,60.0,85.14285714285714,70.57142857142857,87.0,80.28571428571429,80.71428571428571,78.0,84.57142857142857,76.42857142857143,75.0,71.42857142857143,81.85714285714286,83.71428571428571,89.14285714285714,87.71428571428571,57.285714285714285,93.71428571428571,100.0,100.0
